id,name,mass,fall,year,longtitude,latitude
18796,Persimmon Creek,5000,Found,1893,-84.23333,35.05
18850,Plymouth,14000,Found,1893,-86.31667,41.33333
18882,Prairie Dog Creek,2900,Found,1893,-100.5,39.63333
23675,South Bend,2500,Found,1893,-86.21667,41.65
30380,Zabrodje,3000,Fell,1893,27.91667,55.18333
2333,Arlington,8940,Found,1894,-94.1,44.6
5111,Bori,8600,Fell,1894,78.03333,21.95
5254,Canton,7030,Found,1894,-84.48333,34.2
10107,Fisher,17600,Fell,1894,-96.85,47.81667
11885,Hildreth,3060,Found,1894,-99.03333,40.33333
12083,Jerome (Kansas),29600,Found,1894,-100.73333,38.76667
16946,Ness County (1894),82000,Found,1894,-99.6,38.5
23116,Sam's Valley,6920,Found,1894,-122.875,42.53333
23190,Savtschenskoje,2500,Fell,1894,29.86667,47.21667
2290,Ambapur Nagla,6400,Fell,1895,78.25,27.66667
5060,Bishunpur,1039,Fell,1895,82.6,25.38333
16893,Nagy-Borové,6100,Fell,1895,19.5,49.16667
16987,Nocoleche,20000,Found,1895,-144.21667,29.86667
17973,Oakley (stone),27700,Found,1895,-101.01667,38.95
18035,Oscuro Mountains,3600,Found,1895,-106.38333,33.63333
22552,Reed City,20000,Found,1895,-85.51667,43.86667
22640,Rockhampton,1641,Fell,1895,-150.51667,23.38333
2332,Arispe,683000,Found,1896,-109.98333,30.33333
5100,Bolivia,21250,Found,1896,0,0
5456,Covert,61000,Found,1896,-98.78333,39.2
12772,Lesves,2000,Fell,1896,4.73333,50.36667
14705,Loreto,94800,Found,1896,-111.36667,26.01667
14751,Luis Lopez,7000,Found,1896,-106.96667,34
22765,Rosario,2700,Found,1896,-88.68333,14.6
10851,Gambat,6400,Fell,1897,68.53333,27.35
12456,Lancon,7000,Fell,1897,5.11667,43.75
14709,Los Reyes,19500,Found,1897,-97.28333,19.26667
16872,Mungindi,51300,Found,1897,-148.95,28.93333
23117,San Angelo,88000,Found,1897,-100.35,31.41667
30396,Zavid,95000,Fell,1897,19.11667,44.4
2283,Alt Bela,4000,Found,1898,18.25,49.76667
2295,Andover,3200,Fell,1898,-70.75,44.61667
2335,Armanty,28000000,Found,1898,88,47
5016,Bendock,27000,Found,1898,-148.91667,37.15
5304,Cedartown,11300,Found,1898,-85.26667,34.01667
12046,Iredell,1500,Found,1898,-97.86667,31.96667
12338,Kodaikanal,15900,Found,1898,77.4,10.26667
15435,Mart,7140,Found,1898,-96.88333,31.5
22360,Quesa,10750,Fell,1898,-0.66667,39
23590,Sierra Gorda,26000,Found,1898,0,22.9
24227,Weaver Mountains,38800,Found,1898,-112.75,34.25
2276,Allegan,32000,Fell,1899,-85.88333,42.53333
5064,Bjurböle,330000,Fell,1899,25.8,60.4
12024,Illinois Gulch,2500,Found,1899,-112.55,46.68333
12324,Kissij,5500,Found,1899,50.88333,54.86667
15386,Magnesia,5000,Fell,1899,27.51667,37.86667
16881,Murphy,7700,Found,1899,-84.03333,35.1
22550,Red Willow,2750,Found,1899,-100.5,40.25
23761,Surprise Springs,1500,Found,1899,-115.91667,34.16667
30412,Zomba,7500,Fell,1899,-35.28333,15.18333
465,Alexandrovsky,9251,Fell,1900,31.81667,50.95
5107,Boogaldi,2000,Found,1900,-149.11667,31.15
5303,Cedar (Texas),26000,Found,1900,-96.90861,29.82806
10081,Felix,3200,Fell,1900,-87.16667,32.53333
12249,Kansas University,2800,Found,1900,0,0
12401,La Porte,14540,Found,1900,-86.71667,41.6
16968,N'Goureyma,37500,Fell,1900,-4.38333,13.85
17990,Ofehértó,3750,Fell,1900,22.03333,47.88333
22594,Rhine Villa,3325,Found,1900,-139.28333,34.66667
2348,Ashfork,27000,Found,1901,-112.5,35.25
11873,Hendersonville,6000,Found,1901,-81.46667,35.31667
11989,Hvittis,14000,Fell,1901,22.68333,61.18333
18808,Phillips County (stone),57900,Fell,1901,-99.25,40
23109,Saline,30800,Found,1901,-100.4,39.4
23611,Sindhri,8400,Fell,1901,69.55,26.21667
4975,Bath Furnace,86000,Fell,1902,-83.75,38.25
5352,Chinautla,5720,Found,1902,-90.5,14.5
5477,Crumlin,4255,Fell,1902,-6.21667,54.61667
10103,Finmarken,78300,Found,1902,24,70
12241,Kamsagar,1293,Fell,1902,75.8,14.18333
15426,Marjalahti,45000,Fell,1902,30.5,61.5
16766,Mount Browne,11300,Fell,1902,-141.7,29.8
24157,Veliko-Nikolaevsky Priisk,24267,Found,1902,97.33333,53.83333
24269,Willamette,15500000,Found,1902,-122.58333,45.36667
5047,Billings,24500,Found,1903,-93.55,37.06667
5497,Cumpas,28600,Found,1903,-109.66667,30
6615,Davis Mountains,689000,Found,1903,-104.25,30.75
7658,Dokachi,3840,Fell,1903,90.33333,23.5
12065,Jackalsfontein,48000,Fell,1903,-21.9,32.5
12248,Kansas City (1903),36000,Found,1903,-94.63333,39.1
12334,Knowles,161000,Found,1903,-100.21667,36.9
12352,Kouga Mountains,1173000,Found,1903,-24,33.61667
12454,Lancaster County,13000,Found,1903,-96.75,40.66667
16772,Mount Dyrring,11300,Found,1903,-151.2,32.33333
18893,Providence,6804,Found,1903,-85.23333,38.56667
23090,St. Mark's,13780,Fell,1903,-27.41667,32.01667
23794,Tamarugal,320000,Found,1903,0,20.8
23901,Teocaltiche,10000,Found,1903,-102.56667,21.43333
24013,Tlacotepec,71000,Found,1903,-97.55,18.65
24096,Uberaba,40000,Fell,1903,0,19.81667
24138,Uwet,54000,Found,1903,8.25,5.28333
24145,Valdinizza,1004,Fell,1903,9.15,44.86667
30357,Yarroweyah,9600,Found,1903,-145.58333,35.98333
4921,Bagnone,48000,Found,1904,9.98333,44.31667
5318,Chambord,6600,Found,1904,-72.06667,48.45
6641,Delegate,27700,Found,1904,-149.03333,37
11450,Gumoschnik,5700,Fell,1904,24.7,42.9
14658,Lipovsky,3500,Found,1904,42.51667,49.08333
18000,Okano,4742,Fell,1904,135.2,35.08333
18894,Puente del Zacate,30790,Found,1904,-101.5,27.86667
18896,Puerta de Arauco,1533,Found,1904,0,28.88333
23529,Shelburne,18600,Fell,1904,-80.16667,44.05
5041,Bholghati,2500,Fell,1905,86.9,22.08333
5436,Coon Butte,2750,Found,1905,-111,35
7813,El Perdido,30250,Found,1905,0,38.68333
10020,Ellerslie,10200,Found,1905,-146.76667,28.9
10863,Garraf,8800,Found,1905,1.91667,41.26667
12262,Karkh,22000,Fell,1905,67.16667,27.8
12734,Las Salinas,3515,Found,1905,0,23
16711,Modoc (1905),35000,Fell,1905,-101.1,38.5
23462,Scott City,2135,Found,1905,-100.93333,38.46667
23623,Skookum,16000,Found,1905,-139.33333,63.91667
5068,Blackwell,2381,Fell,1906,-97.33333,36.83333
7642,Diep River,1000,Fell,1906,-18.56667,33.75
7737,Duchesne,22700,Found,1906,-110.86667,40.38333
10024,Elm Creek,7000,Found,1906,-96.2,38.5
12373,Kulp,3719,Fell,1906,45,41.11667
15413,Marburg,3000,Found,1906,8.76667,50.81667
16873,Muonionalusta,230000,Found,1906,23.1,67.8
18795,Perryville,17500,Found,1906,-89.85,37.73333
23486,Selma,140600,Found,1906,-87,32.4
24187,Vishnupur,2437,Fell,1906,87.43333,23.1
422,Ainsworth,80650,Found,1907,-99.8,42.6
4928,Bali,1000,Fell,1907,16.38333,5.38333
5094,Bodaibo,15900,Found,1907,114.2,57.85
5315,Chainpur,8200,Fell,1907,83.48333,25.85
5377,Cleburne,6800,Found,1907,-97.41667,32.31667
11441,Guffey,309000,Found,1907,-105.51667,38.76667
11985,Huizopa,140000,Found,1907,-108.56667,28.9
16763,Mount Ayliff,13600,Found,1907,-29.35,30.81667
16993,Norfolk,23000,Found,1907,-76.3,36.9
23581,Shrewsbury,12000,Found,1907,-76.66667,39.76667
23604,Simondium,1600,Found,1907,-18.95,33.85
2334,Arltunga,18100,Found,1908,-134.66667,23.33333
4906,Avce,1230,Fell,1908,13.5,46
12227,Kagarlyk,1900,Fell,1908,30.83333,49.86667
12245,Kangean,1630,Fell,1908,-115.5,7
16713,Mokoia,4500,Fell,1908,-174.4,39.63333
17935,Novy-Projekt,1001,Fell,1908,22,56
18078,Palmersville,9979,Found,1908,-88.60283,36.4665
22364,Quinn Canyon,1450000,Found,1908,-115.53333,38.08333
30356,Yarri,1500,Found,1908,-121.21667,29.45
419,Ahumada,52600,Found,1909,-105.5,30.7
5071,Blanket,5100,Fell,1909,-98.83333,31.83333
10914,Gifu,14290,Fell,1909,136.88333,35.53333
11451,Gun Creek,22700,Found,1909,-111,34
11849,Haskell,36000,Found,1909,-99.73167,33.21333
11877,Hermitage Plains,32000,Found,1909,-146.4,31.73333
16771,Mount Dooling,734000,Found,1909,-119.71667,29.45
16878,Murnpeowie,1143000,Found,1909,-139.9,29.58333
22397,Rateldraai,549000,Found,1909,-21.13333,28.83333
23902,Teplá,17000,Found,1909,12.86667,49.98333
4949,Baroti,4500,Fell,1910,76.8,31.61667
5075,Blithfield,1830,Found,1910,-77,45.5
5193,Cadell,3290,Found,1910,-139.75,34.06667
7717,Dorofeevka,12600,Found,1910,70.06667,53.33333
11848,Hashima,1110.6,Fell,1910,136.70033,35.2945
11870,Hedjaz,6100,Fell,1910,35.66667,27.33333
11988,Huntsman,14500,Found,1910,-103,41.18333
12298,Khohar,9700,Fell,1910,81.53333,25.1
16701,Mirzapur,8510,Fell,1910,83.25,25.68333
18869,Pooposo,12000,Found,1910,0,18.33333
22596,Rica Aventura,5395,Found,1910,0,21.98333
23093,St. Michel,17000,Fell,1910,27.2,61.65
23456,Schaap-Kooi,2700,Found,1910,-21.33333,32.08333
23896,Tendo,10100,Found,1910,140.37333,38.35
24174,Vigarano,15000,Fell,1910,11.4,44.85
5478,Cruz del Aire,23000,Found,1911,-100,26.5
5495,Cullison,10000,Found,1911,-98.91667,37.61667
6649,Demina,16400,Fell,1911,84.76667,51.46667
12283,Kermichel,3000,Found,1911,-2.76667,47.65
16852,Mundrabilla,24000000,Found,1911,-127.55,30.78333
16898,Nakhla,10000,Fell,1911,30.35,31.31667
17975,Oberlin,2500,Found,1911,-100.51667,39.8
24170,Vicenice,4370,Found,1911,15.8,49.21667
378,Adelie Land,1000,Found,1912,-142.38333,67.18333
5049,Binda,5400,Found,1912,-149.38333,34.31667
5058,Bishop Canyon,8600,Found,1912,-108.5,38
5404,Colomera,134000,Found,1912,-3.65,37.43333
10114,Floydada,12500,Found,1912,-101.28333,33.98333
11201,Gretna,82000,Found,1912,-99.21667,39.93333
11894,Holbrook,220000,Fell,1912,-110.18333,34.9
16716,Molong,104000,Found,1912,-148.88333,33.28333
16983,N'Kandhla,17200,Fell,1912,-30.7,28.56667
23583,Shupiyan,5000,Fell,1912,74.83333,33.71667
5170,Burkett,8400,Found,1913,-99.25,32.03333
5353,Chinga,209400,Found,1913,94.4,51.05833
5431,Cookeville,2300,Found,1913,-85.51667,36.16667
5494,Culbertson,5900,Found,1913,-100.83333,40.23333
16736,Moore County,1880,Fell,1913,-79.38333,35.41667
16773,Mount Edith,326000,Found,1913,-116.16667,22.5
18061,Owens Valley,192800,Found,1913,-118,37.46667
23103,Sakauchi,4180,Fell,1913,136.3,35.66667
24153,Varpaisjärvi,2000,Found,1913,27.73333,63.3
2318,Appley Bridge,15000,Fell,1914,-2.71667,53.58333
2341,Artracoona,20810,Found,1914,-139.91667,29.06667
5281,Carraweena,31600,Found,1914,-139.93333,29.23333
5466,Cratheús (1931),27500,Found,1914,0,5.25
12259,Karee Kloof,92100,Found,1914,-25.8,31.6
12325,Kisvarsány,1550,Fell,1914,22.30833,48.16667
12345,Kopjes Vlei,13600,Found,1914,-21.15,29.3
12384,Kuttippuram,45000,Fell,1914,76.03333,10.83333
14760,Lushton,6700,Found,1914,-97.74972,40.74972
16741,Morasko,290000,Found,1914,16.9,52.46667
17970,Nyirábrany,1100,Fell,1914,22.025,47.55
18077,Palinshih,18000,Fell,1914,118.61667,43.48333
22791,Ryechki,13000,Fell,1914,34.5,51.13333
23101,Saint-Sauveur,14000,Fell,1914,1.38333,43.73333
24276,Willow Creek,51000,Found,1914,-106.76667,43.46667
30347,Yandama,5800,Found,1914,-141.03333,29.75
30375,Ysleta,140700,Found,1914,-106.18333,31.65
455,Albin (pallasite),37600,Found,1915,-104.1,41.5
10920,Gladstone (iron),736600,Found,1915,-151.3,23.9
12023,Ilinskaya Stanitza,5621,Found,1915,57.38333,51.23333
15470,Meester-Cornelis,24750,Fell,1915,-106.88333,6.23333
16913,Naretha,5500,Found,1915,-124.83333,31
22767,Rosebud,54900,Found,1915,-97.05,30.81667
23676,South Byron,6000,Found,1915,-78.03333,43.03333
24137,Uvalde,8200,Found,1915,-99.76667,29.2
24198,Waingaromia,9200,Found,1915,-178.08333,38.25
2300,Angelica,14800,Found,1916,-88.25,44.25
2306,Annaheim,13500,Found,1916,-104.86667,52.33333
5098,Boguslavka,256000,Fell,1916,131.63333,44.55
5189,Cachari,23500,Found,1916,0,36.4
5200,Calivo,2400,Fell,1916,122.33333,11.75
14712,Lost Creek,4018,Found,1916,-98.16778,39.12417
16780,Mount Magnet,16600,Found,1916,-118.5,28.16667
18001,Okechobee,1000,Found,1916,-80.8,26.68333
18802,Petropavlovka,1773,Found,1916,43.73333,48.2
23606,Sinai,1455,Fell,1916,32.48333,30.9
23624,Slaghek's Iron,1900,Found,1916,0,0
23741,Sultanpur,1710.5,Fell,1916,84.28333,25.93333
24050,Treysa,63000,Fell,1916,9.18333,50.91667
5088,Bluff (b),16000,Found,1917,-96.92667,29.86306
5395,Colby (Wisconsin),104000,Fell,1917,-90.28333,44.9
5465,Cranganore,1460,Fell,1917,76.26667,10.2
16903,Nan Yang Pao,52900,Fell,1917,103.5,35.66667
16951,New Almelo,8000,Found,1917,-100,39.66667
18784,Pei Xian,400000,Found,1917,117,34.7
18819,Pierceville (iron),100000,Found,1917,-100.66667,37.86667
18841,Plainview (1917),700000,Found,1917,-101.78333,34.11667
23729,Strathmore,13400,Fell,1917,-3.25,56.58333
24054,Troup,1020,Fell,1917,-95.1,32.16667
24066,Tulia (a),86000,Found,1917,-101.95,34.61667
24067,Tulia (b),4800,Found,1917,-101.7,34.53333
24219,Waterville,37125,Found,1917,-119.876389,47.767778
30373,Youanmi,118400,Found,1917,-118.75,29.5
4940,Barbacena,9026,Found,1918,0,21.21667
10926,Glasatovo,152000,Fell,1918,37.61667,57.35
12311,Kimble County,153800,Found,1918,-99.4,30.41667
14677,Logan,1315,Found,1918,-100.2,36.58333
16994,Norfork,1050,Fell,1918,-92.26667,36.21667
17992,Ogallala,3300,Found,1918,-101.66667,41.16667
22599,Richardton,90000,Fell,1918,-102.31667,46.88333
23176,Saratov,200000,Fell,1918,46.55,52.55
24332,Wood's Mountain,3867,Found,1918,-82.18333,35.68333
30361,Yenberrie,132000,Found,1918,-132.01667,14.25
379,Adhi Kot,4239,Fell,1919,71.8,32.1
2310,Anthony,20000,Found,1919,-98.05,37.08333
5169,Bur-Gheluai,120000,Fell,1919,48,5
5496,Cumberland Falls,17000,Fell,1919,-84.35,36.83333
12437,Lake Brown,23400,Found,1919,-118.5,31
18041,Otchinjau,30000,Found,1919,-14,16.5
22394,Raoyang,4910,Fell,1919,115.7,38.2
22585,Rembang,10000,Fell,1919,-111.36667,6.73333
23592,Signal Mountain,63500,Found,1919,-115.5,32.5
23665,Somervell County,11800,Found,1919,-97.8,32.18333
30383,Zaffra,3000,Found,1919,-94.75,35
417,Aguila Blanca,1440,Fell,1920,0,30.86667
4883,Atarra,1280,Fell,1920,80.625,25.25417
5354,Chinguetti,4050,Found,1920,-12.68333,20.25
11890,Hoba,60000000,Found,1920,-17.91667,19.58333
12381,Kushiike,4460,Fell,1920,138.38333,37.05
15452,Mayodan,15400,Found,1920,-79.86667,36.38333
15492,Merua,71400,Fell,1920,81.98333,25.48333
16749,Morrill,1387,Found,1920,-103.93333,42.18333
23124,San Francisco Mountains,1700,Found,1920,-112,35
23603,Simmern,1222,Fell,1920,7.53333,49.98333
24124,Unter-Mässing,80000,Found,1920,11.33333,49.09028
24319,Witchelina,3637,Found,1920,-138,30
24341,Wu-chu-mu-ch'in,68860,Found,1920,118,45.5
5035,Beyrout,1100,Fell,1921,35.5,33.88333
7815,El Qoseir,2405,Found,1921,34.25,26.28333
10178,Franklin,9062,Found,1921,-86.56667,36.71667
16688,Milly Milly,26500,Found,1921,-116.66667,26.11667
16926,Navajo,2184000,Found,1921,-109.5,35.33333
18837,Pitts,3760,Fell,1921,-83.51667,31.95
22766,Rose City,10600,Fell,1921,-83.95,44.51667
23115,Samelia,2462,Fell,1921,74.86667,25.66667
23166,Santa Luzia,1918000,Found,1921,0,16.26667
23525,Sharps,1265,Fell,1921,-76.7,37.83333
23534,Shikarpur,3679.7,Fell,1921,87.5775,25.85
24060,Tuan Tuc,13100,Fell,1921,105.66667,9.66667
24105,Uegit,252000,Found,1921,43.33333,3.81667
24141,Vaalbult,11800,Found,1921,-22.5,29.75
7747,Dungannon,13000,Found,1922,-82.45,36.85
10027,Elsinora,1797,Found,1922,-143.6,29.45
10111,Florence,3640,Fell,1922,-97.76667,30.83333
10927,Glasgow,20400,Found,1922,-85.91667,37.01667
11869,Hedeskoga,3500,Fell,1922,13.78333,55.46667
15494,Mesa Verde Park,3500,Found,1922,-108.5,37.16667
16743,Morden,2426,Found,1922,-142.33333,30.5
16890,Nagai,1810,Fell,1922,140.06167,38.12167
16952,New Baltimore,20000,Found,1922,-78.85,40
17985,Odessa (iron),1600000,Found,1922,-102.4,31.71667
18817,Piedade do Bagre,59000,Found,1922,0,18.94167
23987,Tieraco Creek,41700,Found,1922,-118.33333,26.33333
24012,Tjerebon,16500,Fell,1922,-106.58333,6.66667
2277,Allen,1407,Found,1923,-96.7,33.1
2346,Ashdon,1300,Fell,1923,0.3,52.05
5266,Carbo,454000,Found,1923,-111.5,29.66667
5398,Coldwater (iron),18400,Found,1923,-99.33333,37.26667
5506,Dalgaranga,12200,Found,1923,-117.25,27.71667
10945,Goodland,3628,Found,1923,-101.66667,39.35
11895,Holetta,1415,Fell,1923,38.41667,9.06667
16727,Montferré,149000,Fell,1923,1.9625,43.39056
16899,Nakhon Pathom,23200,Fell,1923,100.08333,13.73333
16962,Newport,5600,Found,1923,-91.26667,35.6
23189,Savannah,60000,Found,1923,-88.18333,35.16667
23499,Seneca Township,11500,Found,1923,-84.18333,41.78333
23502,Serra de Magé,1800,Fell,1923,0,8.38333
23591,Sierra Sandon,6330,Found,1923,0,25.16667
24333,Woodward County,45500,Found,1923,-99.5,36.5
369,Achilles,16000,Found,1924,-100.81333,39.77667
4994,Beeler,11620,Found,1924,-100.21667,38.53333
5028,Béréba,18000,Fell,1924,-3.65,11.65
5399,Coldwater (stone),16000,Found,1924,-99.33333,37.26667
6665,Dermbach,1500,Found,1924,10.11667,50.71667
10123,Forksville,6067,Fell,1924,-78.08333,36.78333
10172,Four Corners,25000,Found,1924,-109.05,37
11922,Huckitta,2300000,Found,1924,-135.76667,22.36667
12198,Johnstown,40300,Fell,1924,-104.9,40.35
12395,La Colina,2000,Fell,1924,0,37.33333
12444,Lake Labyrinth,25850,Found,1924,-134.75,30.53333
16874,Muraid,4703,Fell,1924,90.21667,24.5
18013,Olivenza,150000,Fell,1924,-7.06667,38.71667
23165,Santa Isabel,5500,Fell,1924,0,33.9
23736,Success,3500,Fell,1924,-90.66667,36.48333
24123,Unkoku,1000,Fell,1924,127,34.8
24230,Weekeroo Station,94200,Found,1924,-139.86667,32.26667
424,Aïr,24000,Fell,1925,8.38333,19.08333
5334,Chaves,2945,Fell,1925,-7.46667,41.93333
10019,Ellemeet,1470,Fell,1925,4,51.75
10933,Glenormiston,40800,Found,1925,-138.71667,22.9
12465,Lanzenkirchen,7000,Fell,1925,16.23333,47.75
16754,Morven,7100,Found,1925,-171.13333,44.81667
18021,Opava,14300,Found,1925,17.9,49.96667
18113,Patos de Minas (hexahedrite),32000,Found,1925,0,18.58333
18114,Patos de Minas (octahedrite),200000,Found,1925,0,18.58333
22357,Queen's Mercy,7000,Fell,1925,-28.7,30.11667
23156,Sandia Mountains,45000,Found,1925,-106.5,35.25
6662,Deport,15000,Found,1926,-95.3,33.51667
14721,Lua,9241,Fell,1926,75.15,24.95
17972,Oakley (iron),111000,Found,1926,-113.7,42.33333
17997,Ojuelos Altos,5850,Fell,1926,-5.4,38.18333
17999,Okahandja,6580,Found,1926,-16.93333,21.98333
18182,Peck's Spring,1600,Found,1926,-102,32
24129,Urasaki,1500,Fell,1926,133.28333,34.48333
24226,Weatherford,2000,Found,1926,-98.7,35.5
4930,Ballinger,1250,Found,1927,-99.98333,31.76667
7651,Dix,44000,Found,1927,-103.48333,41.23333
11887,Hinojal,50000,Found,1927,0,32.36667
11984,Hugoton,350000,Found,1927,-101.35,37.2
15401,Mamra Springs,1000,Fell,1927,62.08333,45.21667
17988,Oesede,1400,Fell,1927,8.05,52.28333
18827,Pinnaroo,39400,Found,1927,-140.91667,35.38333
23659,Social Circle,99300,Found,1927,-83.7,33.7
23998,Tilden,74800,Fell,1927,-89.68333,38.2
24101,Udei Station,103000,Fell,1927,8.08333,7.95
24110,Ulysses,3900,Found,1927,-101.25,37.6
24206,Wallapai,430000,Found,1927,-113.7,35.8
24217,Washington County,5750,Found,1927,-103.16667,39.7
375,Adams County,5700,Found,1928,-103.76667,39.96667
5454,Cotesfield,1160,Found,1928,-98.63333,41.36667
11888,Hinojo,1155,Found,1928,0,36.86667
12053,Isthilart,3050,Fell,1928,0,31.18333
16908,Naoki,17000,Fell,1928,77,19.25
18029,Orlovka,40500,Found,1928,76.75,56
18828,Piñon,17850,Found,1928,-105.1,32.66667
23787,Taicang,20000,Found,1928,121.08333,31.5
24136,Utzenstorf,3422,Fell,1928,7.55,47.11667
24285,Winona,24000,Found,1928,-111.4,35.2
30368,York (stone),1440,Found,1928,-97.6,40.86667
4925,Bald Mountain,3700,Fell,1929,-82.48333,35.96667
4984,Beardsley,16000,Fell,1929,-101.2,39.8
5245,Campbellsville,15400,Found,1929,-85.36667,37.36667
5350,Chihuahua City,54000,Found,1929,-106.11667,28.66667
10957,Grant,525000,Found,1929,-107.88333,35.16667
12297,Khmelevka,6109,Fell,1929,75.33333,56.75
12365,Krzadka,2500,Found,1929,21.73333,50.375
15473,Mellenbye,1181.6,Found,1929,-116.28333,28.85
18015,Olmedilla de Alarcón,40000,Fell,1929,-2.1,39.56667
18066,Ozona,127500,Found,1929,-101.3,30.73333
18069,Padvarninkai,3858,Fell,1929,25,55.66667
22593,Rewari,3332,Fell,1929,76.66667,28.2
23887,Tauk,6000,Fell,1929,44.45,35.13333
398,Aguada,1620,Fell,1930,0,31.6
5014,Bencubbin,118000,Found,1930,-117.78333,30.75
5112,Boriskino,1342,Fell,1930,52.48333,54.23333
5115,Borrego,2126,Found,1930,-116.38333,33.26667
11467,Gyokukei,1320,Fell,1930,127.5,35
12264,Karoonda,41730,Fell,1930,-139.91667,35.08333
12457,Landes,69800,Found,1930,-79.18333,38.9
14650,Lillaverke,6862,Fell,1930,15.86667,56.65
15456,Mbosi,16000000,Found,1930,-33.06667,9.11667
16630,Miami,57700,Found,1930,-100.6,35.66667
16645,Miller (Arkansas),16700,Fell,1930,-92.05,35.4
16738,Moorleah,8887.5,Fell,1930,-145.6,40.975
18009,Oldenburg (1930),16570,Fell,1930,8.16667,52.95
18101,Paragould,408000,Fell,1930,-90.5,36.06667
18846,Plantersville,2085,Fell,1930,-96.11667,30.7
23893,Tell,16600,Found,1930,-100.4,34.38333
24139,Uwharrie,72700,Found,1930,-79.96667,35.51667
471,Alikatnima,20000,Found,1931,-134.11667,23.33333
4983,Bear Lodge,48500,Found,1931,-104.2,44.5
5158,Bruno,13000,Found,1931,-105.35,52.26667
5371,Clareton,1050,Found,1931,-104.7,43.7
11872,Henbury,2000000,Found,1931,-133.16667,24.56667
12040,Ioka,31500,Found,1931,-110.08333,40.25
12458,Landor,9000,Found,1931,-117,25.66667
18037,Osseo,46300,Found,1931,-80.08333,47.63333
18826,Pine River,3600,Found,1931,-89.1,44.21667
23692,Springwater,67600,Found,1931,-108.3,52
23884,Tatahouine,12000,Fell,1931,10.41667,32.95
30377,Yukan,4800,Fell,1931,116.61667,28.71667
2286,Altonah,21500,Found,1932,-110.48333,40.56667
2329,Archie,5070,Fell,1932,-94.3,38.5
4939,Baquedano,22000,Found,1932,0,23.3
5095,Boerne,1100,Found,1932,-98.8,29.8
5457,Cowell,5717,Found,1932,-136.01667,33.3
6636,Deelfontein,28000,Found,1932,-23.26667,30.18333
7723,Douar Mghila,1161,Fell,1932,-6.3,32.33333
11432,Gualeguaychú,22000,Fell,1932,0,33
11434,Guanghua,190000,Found,1932,111.7,32.4
12289,Khanpur,3698,Fell,1932,83.11667,25.55
12299,Khor Temiki,3200,Fell,1932,36,16
12385,Kuznetzovo,4047,Fell,1932,75.33333,55.2
12386,Kyancutta,32700,Found,1932,-136,33.28333
12463,Lanton,13780,Found,1932,-91.8,36.53333
16992,Nordheim,15150,Found,1932,-97.61667,28.86667
18883,Prambachkirchen,2125,Fell,1932,13.94083,48.3025
24196,Wagon Mound,87500,Found,1932,-104.58583,35.84083
5179,Bushman Land,3000,Found,1933,-20,30
5316,Chajari,18300,Fell,1933,0,30.78333
5340,Cherokee Springs,8400,Fell,1933,-81.88333,35.03333
10951,Grady (1933),4230,Found,1933,-103.31667,34.8
11844,Harrisonville,46500,Found,1933,-94.33333,38.65
11891,Hobbs,2300,Found,1933,-103.1,32.73333
11892,Hobbs (b),1600,Found,1933,-103.1,32.73333
11900,Holyoke,11200,Found,1933,-102.3,40.56667
